Date,Return
7/7/99,0.578456964
7/8/99,-0.09690152
7/9/99,0.63545965
7/12/99,-0.297493119
7/13/99,-0.391913018
7/14/99,0.333130391
7/15/99,0.819325174
7/16/99,0.650865272
7/19/99,-0.783711583
7/20/99,-2.170290979
7/21/99,0.16456316
7/22/99,-1.326544057
7/23/99,-0.296476968
7/26/99,-0.676614283
7/27/99,1.118915525
7/28/99,0.196850642
7/29/99,-1.768155463
7/30/99,-0.917699307
8/2/99,-0.050051919
8/3/99,-0.438568342
8/4/99,-1.259605283
8/5/99,0.649309264
8/6/99,-1.003827694
8/9/99,-0.189881515
8/10/99,-1.257969771
8/11/99,1.62569304
8/12/99,-0.286057496
8/13/99,2.278160596
8/16/99,0.235392768
8/17/99,1.006840804
8/18/99,-0.832207746
8/19/99,-0.689107923
8/20/99,0.984013403
8/23/99,1.767519961
8/24/99,0.241522551
8/25/99,1.348728919
8/26/99,-1.430629471
8/27/99,-1.000650856
8/30/99,-1.787106961
8/31/99,-0.271209797
9/1/99,0.829653629
9/2/99,-0.897379423
9/3/99,2.894081262
9/7/99,-0.49135897
9/8/99,-0.456504879
9/9/99,0.261046362
9/10/99,0.296636895
9/13/99,-0.533773113
9/14/99,-0.582214548
9/15/99,-1.367728739
9/16/99,0.044817919
9/17/99,1.285965567
9/20/99,0.010379035
9/21/99,-2.09291572
9/22/99,0.226428014
9/23/99,-2.296414793
9/24/99,-0.238060345
9/27/99,0.465835145
9/28/99,-0.061934757
9/29/99,-1.071770373
9/30/99,1.130507236
10/1/99,0.010232725
10/4/99,1.701355328
10/5/99,-0.24529198
10/6/99,1.864653956
10/7/99,-0.583411786
10/8/99,1.3949099
10/11/99,-0.060548435
10/12/99,-1.660383069
10/13/99,-2.086372585
10/14/99,-0.165519077
10/15/99,-2.805507244
10/18/99,0.53920678
10/19/99,0.573503486
10/20/99,2.234717461
10/21/99,-0.450402237
10/22/99,1.406693401
10/25/99,-0.616337641
10/26/99,-0.905734431
10/27/99,1.162411157
10/28/99,3.544382208
10/29/99,1.527018193
11/1/99,-0.645662415
11/2/99,-0.469641612
11/3/99,0.548611393
11/4/99,0.569805397
11/5/99,0.558558057
11/8/99,0.503904324
11/9/99,-0.83245342
11/10/99,0.610113987
11/11/99,0.582556676
11/12/99,1.06561112
11/15/99,-0.117326827
11/16/99,1.84602137
11/17/99,-0.646390782
11/18/99,1.013818054
11/19/99,-0.205837416
11/22/99,-0.073185728
11/23/99,-1.142693267
11/24/99,0.8864818
11/26/99,-0.025163696
11/29/99,-0.604607759
11/30/99,-1.342669354
12/1/99,0.655852066
12/2/99,0.810826811
12/3/99,1.72219429
12/6/99,-0.693759414
12/7/99,-0.992459162
12/8/99,-0.366480645
12/9/99,0.303069879
12/10/99,0.634269544
12/13/99,-0.109836171
12/14/99,-0.850358188
12/15/99,0.727058715
12/16/99,0.391009881
12/17/99,0.160399009
12/20/99,-0.204662211
12/21/99,1.082838674
12/22/99,0.199838751
12/23/99,1.547453607
12/27/99,-0.084740365
12/28/99,0.038417059
12/29/99,0.410943372
12/30/99,0.071027526
12/31/99,0.327076241
1/3/00,-0.954291025
1/4/00,-3.83095592
1/5/00,0.200995888
1/6/00,0.115586175
1/7/00,2.708758729
1/10/00,1.121063322
1/11/00,-1.303538895
1/12/00,-0.432343671
1/13/00,1.216925939
1/14/00,1.066982698
1/18/00,-0.681827193
1/19/00,0.056418725
1/20/00,-0.709072807
1/21/00,-0.291487571
1/24/00,-2.762589842
1/25/00,0.606472802
1/26/00,-0.418362352
1/27/00,-0.386488368
1/28/00,-2.737225298
1/31/00,2.522147237
2/1/00,1.062589818
2/2/00,-0.001547695
2/3/00,1.1338979
2/4/00,-0.039242488
2/7/00,-0.007132107
2/8/00,1.233362586
2/9/00,-2.060954435
2/10/00,0.364094797
2/11/00,-2.086951016
2/14/00,0.20722798
2/15/00,0.872114752
2/16/00,-1.007463395
2/17/00,0.043928519
2/18/00,-3.037700014
2/22/00,0.453407775
2/23/00,0.638666849
2/24/00,-0.531159091
2/25/00,-1.47437276
2/28/00,1.113897456
2/29/00,1.363166739
3/1/00,0.956199097
3/2/00,0.188269111
3/3/00,1.984160836
3/6/00,-1.258438399
3/7/00,-2.559891709
3/8/00,0.828109717
3/9/00,2.56258851
3/10/00,-0.4722962
3/13/00,-0.808736898
3/14/00,-1.767436006
3/15/00,2.431873506
3/16/00,4.777948977
3/17/00,0.411526164
3/20/00,-0.533582949
3/21/00,2.556312783
3/22/00,0.45466148
3/23/00,1.780437462
3/24/00,0.007125617
3/27/00,-0.23584763
3/28/00,-1.057407346
3/29/00,0.065856743
3/30/00,-1.364428772
3/31/00,0.716493054
4/3/00,0.493769149
4/4/00,-0.743030083
4/5/00,-0.485326704
4/6/00,0.956379563
4/7/00,0.999938034
4/10/00,-0.784098156
4/11/00,-0.252352085
4/12/00,-2.220430067
4/13/00,-1.817073931
4/14/00,-5.827713415
4/17/00,3.308320172
4/18/00,2.871028121
4/19/00,-0.977873943
4/20/00,0.496302064
4/24/00,-0.325695886
4/25/00,3.327909624
4/26/00,-1.106096159
4/27/00,0.279618396
4/28/00,-0.846896422
5/1/00,1.089475429
5/2/00,-1.495021093
5/3/00,-2.146121944
5/4/00,-0.387874307
5/5/00,1.637171325
5/8/00,-0.581748473
5/9/00,-0.8393455
5/10/00,-2.035886234
5/11/00,1.810244208
5/12/00,0.936061898
5/15/00,2.212277703
5/16/00,0.943181304
5/17/00,-1.234971099
5/18/00,-0.726654344
5/19/00,-2.101792161
5/22/00,-0.442752418
5/23/00,-1.916287745
5/24/00,1.838395952
5/25/00,-1.250352008
5/26/00,-0.245595516
5/30/00,3.234153988
5/31/00,-0.111357326
6/1/00,1.987880601
6/2/00,1.963617208
6/5/00,-0.65058272
6/6/00,-0.66617492
6/7/00,0.939000099
6/8/00,-0.656047431
6/9/00,-0.323019342
6/12/00,-0.749864011
6/13/00,1.633060887
6/14/00,0.079208938
6/15/00,0.556982353
6/16/00,-0.954281543
6/19/00,1.472857256
6/20/00,-0.676129777
6/21/00,0.215972807
6/22/00,-1.818846797
6/23/00,-0.736639688
6/26/00,0.959721582
6/27/00,-0.32729398
6/28/00,0.308934813
6/29/00,-0.853912481
6/30/00,0.848741207
7/3/00,1.030886883
7/5/00,-1.567186719
7/6/00,0.734375773
7/7/00,1.526470633
7/10/00,-0.22176335
7/11/00,0.359335467
7/12/00,0.819518587
7/13/00,0.196927018
7/14/00,0.945492838
7/17/00,0.033483478
7/18/00,-1.108004399
7/19/00,-0.783858626
7/20/00,0.918728161
7/21/00,-1.028684634
7/24/00,-1.068653565
7/25/00,0.695467407
7/26/00,-1.493992185
7/27/00,-0.184980233
7/28/00,-2.047042889
7/31/00,0.771032162
8/1/00,0.508240253
8/2/00,0.049209863
8/3/00,0.973194005
8/4/00,0.725717002
8/7/00,1.122180652
8/8/00,0.243039727
8/9/00,-0.6606268
8/10/00,-0.843894665
8/11/00,0.799674514
8/14/00,1.342964333
8/15/00,-0.477520609
8/16/00,-0.296548758
8/17/00,1.097551342
8/18/00,-0.287443146
8/21/00,0.520924996
8/22/00,-0.08998518
8/23/00,0.530732314
8/24/00,0.156175633
8/25/00,-0.122440478
8/28/00,0.508590226
8/29/00,-0.273022656
8/30/00,-0.454374366
8/31/00,1.005526917
9/1/00,0.205760141
9/5/00,-0.900528742
9/6/00,-0.974754055
9/7/00,0.690056571
9/8/00,-0.532704367
9/11/00,-0.34932257
9/12/00,-0.488058991
9/13/00,0.219437442
9/14/00,-0.269935913
9/15/00,-1.016936701
9/18/00,-1.451315473
9/19/00,1.065968548
9/20/00,-0.58415233
9/21/00,-0.155463312
9/22/00,-0.022383284
9/25/00,-0.668739747
9/26/00,-0.821506694
9/27/00,-0.030808567
9/28/00,2.224002086
9/29/00,-1.482704287
10/2/00,-0.019566003
10/3/00,-0.677391211
10/4/00,0.564808953
10/5/00,0.154723453
10/6/00,-1.89998525
10/9/00,-0.493905997
10/10/00,-1.066202144
10/11/00,-1.612126168
10/12/00,-2.549134495
10/13/00,3.338425554
10/16/00,0.03302415
10/17/00,-1.793180021
10/18/00,-0.574670727
10/19/00,3.47492424
10/20/00,0.588141961
10/23/00,-0.081464549
10/24/00,0.168743873
10/25/00,-2.374904096
10/26/00,-0.032188672
10/27/00,1.115381199
10/30/00,1.391240183
10/31/00,2.19905695
11/1/00,-0.563756685
11/2/00,0.5071646
11/3/00,-0.112413485
11/6/00,0.388086853
11/7/00,-0.019600542
11/8/00,-1.567782242
11/9/00,-0.632400825
11/10/00,-2.43979978
11/13/00,-1.068091069
11/14/00,2.352053186
11/15/00,0.508406583
11/16/00,-1.25502168
11/17/00,-0.331373016
11/20/00,-1.834413267
11/21/00,0.359588693
11/22/00,-1.853986263
11/24/00,1.46898803
11/27/00,0.536729759
11/28/00,-0.944526211
11/29/00,0.462497484
11/30/00,-2.008155395
12/1/00,0.021330711
12/4/00,0.740914888
12/5/00,3.893374888
12/6/00,-1.802946079
12/7/00,-0.5820418
12/8/00,1.961320731
12/11/00,0.753690236
12/12/00,-0.653767502
12/13/00,-0.795444507
12/14/00,-1.399634355
12/15/00,-2.145857999
12/18/00,0.808581567
12/19/00,-1.294442299
12/20/00,-3.123829553
12/21/00,0.800739139
12/22/00,2.440649258
12/26/00,0.706106549
12/27/00,1.066219838
12/28/00,0.401226607
12/29/00,-1.04429301
1/2/01,-2.803464198
1/3/01,5.022794326
1/4/01,-1.052491649
1/5/01,-2.623634966
1/8/01,-0.170987477
1/9/01,0.384688857
1/10/01,0.967433113
1/11/01,1.031993164
1/12/01,-0.640367443
1/16/01,0.63141995
1/17/01,0.218177875
1/18/01,1.392635241
1/19/01,-0.402779856
1/22/01,0.027282307
1/23/01,1.302749617
1/24/01,0.28823867
1/25/01,-0.496914855
1/26/01,-0.183570123
1/29/01,0.68634464
1/30/01,0.704303461
1/31/01,-0.553018142
2/1/01,0.555041167
2/2/01,-1.746896115
2/5/01,0.361231863
2/6/01,-0.146304707
2/7/01,-0.819120264
2/8/01,-0.622494621
2/9/01,-1.330349797
2/12/01,1.18398128
2/13/01,-0.85668836
2/14/01,-0.19970094
2/15/01,0.820568573
2/16/01,-1.888978858
2/20/01,-1.734628187
2/21/01,-1.84490338
2/22/01,-0.192014506
2/23/01,-0.554254452
2/26/01,1.754361071
2/27/01,-0.758790787
2/28/01,-1.41401059
3/1/01,0.106420064
3/2/01,-0.567910576
3/5/01,0.600205579
3/6/01,1.000331841
3/7/01,0.664478142
3/8/01,0.228932152
3/9/01,-2.47564618
3/12/01,-4.317399137
3/13/01,1.504470083
3/14/01,-2.583184588
3/15/01,0.589056945
3/16/01,-1.962005929
3/19/01,1.764586252
3/20/01,-2.40603605
3/21/01,-1.788649733
3/22/01,-0.404216917
3/23/01,1.990826565
3/26/01,1.128438647
3/27/01,2.557424821
3/28/01,-2.431824296
3/29/01,-0.460344903
3/30/01,1.078478455
4/2/01,-1.246036128
4/3/01,-3.439501395
4/4/01,-0.270659634
4/5/01,4.368992714
4/6/01,-1.975165837
4/9/01,0.811700079
4/10/01,2.718913503
4/11/01,-0.212047701
4/12/01,1.510841607
4/16/01,-0.322474552
4/17/01,1.028221002
4/18/01,3.894407206
4/19/01,1.256026848
4/20/01,-0.854376416
4/23/01,-1.498255187
4/24/01,-1.215199319
4/25/01,1.594813277
4/26/01,0.478388551
4/27/01,1.504305369
4/30/01,-0.281658848
5/1/01,1.359580369
5/2/01,0.087051133
5/3/01,-1.475155846
5/4/01,1.446799124
5/7/01,-0.24240521
5/8/01,-0.174453326
5/9/01,-0.436337904
5/10/01,-0.014817749
5/11/01,-0.74837872
5/14/01,0.268763194
5/15/01,0.042381773
5/16/01,2.860739717
5/17/01,0.273277644
5/18/01,0.2886248
5/21/01,1.615540184
5/22/01,-0.262528129
5/23/01,-1.54871045
5/24/01,0.321717352
5/25/01,-1.180997093
5/29/01,-0.773245814
5/30/01,-1.542181758
5/31/01,0.62882528
6/1/01,0.385866924
6/4/01,0.51307914
6/5/01,1.299546309
6/6/01,-1.041780519
6/7/01,0.548037136
6/8/01,-0.9390108
6/11/01,-0.834923954
6/12/01,0.116776285
6/13/01,-1.111821427
6/14/01,-1.748039808
6/15/01,-0.451526314
6/18/01,-0.485925824
6/19/01,0.344059028
6/20/01,0.874860859
6/21/01,1.138261122
6/22/01,-0.944708243
6/25/01,-0.550899441
6/26/01,-0.150646921
6/27/01,-0.455568081
6/28/01,1.250291882
6/29/01,-0.145043011
7/2/01,1.003901462
7/3/01,-0.166327176
7/5/01,-1.213083603
7/6/01,-2.329477932
7/9/01,0.689489768
7/10/01,-1.434438767
7/11/01,-0.106929816
7/12/01,2.370063021
7/13/01,0.62503052
7/16/01,-1.088471174
7/17/01,0.997164349
7/18/01,-0.546549733
7/19/01,0.605695302
7/20/01,-0.343606885
7/23/01,-1.636736624
7/24/01,-1.62622168
7/25/01,1.608031858
7/26/01,1.046659831
7/27/01,0.247389329
7/30/01,-0.104155544
7/31/01,0.558042324
8/1/01,0.400014091
8/2/01,0.40663604
8/3/01,-0.510761045
8/6/01,-1.13954902
8/7/01,0.330947571
8/8/01,-1.718584651
8/9/01,0.010849372
8/10/01,0.56935647
8/13/01,0.104840017
8/14/01,-0.380019638
8/15/01,-0.714883613
8/16/01,0.312822221
8/17/01,-1.660556187
8/20/01,0.812094961
8/21/01,-1.207720685
8/22/01,0.703317284
8/23/01,-0.274590248
8/24/01,1.96667291
8/27/01,-0.48233753
8/28/01,-1.499343541
8/29/01,-1.095765081
8/30/01,-1.692256951
8/31/01,0.404477238
9/4/01,-0.055934273
9/5/01,-0.085518048
9/6/01,-2.235467818
9/7/01,-1.863002193
9/10/01,0.623823964
9/17/01,-4.887937325
9/18/01,-0.579846539
9/19/01,-1.605611591
9/20/01,-3.105268593
9/21/01,-1.903210428
9/24/01,3.898689792
9/25/01,0.880456474
9/26/01,-0.485264457
9/27/01,1.150523946
9/28/01,2.193818244
10/1/01,-0.22971273
10/2/01,1.230707485
10/3/01,2.013144962
10/4/01,-0.246841133
10/5/01,0.186250733
10/8/01,-0.834596817
10/9/01,-0.529616468
10/10/01,2.298015985
10/11/01,1.527202122
10/12/01,-0.526254074
10/15/01,-0.152454623
10/16/01,0.693629046
10/17/01,-1.856593562
10/18/01,-0.785078574
10/19/01,0.455871854
10/22/01,1.529691982
10/23/01,-0.469809975
10/24/01,0.039989839
10/25/01,1.372255075
10/26/01,0.411143959
10/29/01,-2.373716877
10/30/01,-1.711306045
10/31/01,0.009394206
11/1/01,2.306485128
11/2/01,0.287877394
11/5/01,1.441137695
11/6/01,1.452893133
11/7/01,-0.239529069
11/8/01,0.250288628
11/9/01,0.160093708
11/12/01,-0.176964438
11/13/01,1.871883952
11/14/01,0.209569504
11/15/01,0.09024741
11/16/01,-0.305948181
11/19/01,1.090962875
11/20/01,-0.725630901
11/21/01,-0.489775864
11/23/01,1.171753555
11/26/01,0.616131871
11/27/01,-0.683537142
11/28/01,-1.80647651
11/29/01,1.045060649
11/30/01,-0.066622209
12/3/01,-0.837428883
12/4/01,1.318897584
12/5/01,2.265470344
12/6/01,-0.274106731
12/7/01,-0.752821813
12/10/01,-1.585074222
12/11/01,-0.278289539
12/12/01,0.043073931
12/13/01,-1.551998238
12/14/01,0.331526968
12/17/01,1.006433521
12/18/01,0.756218402
12/19/01,0.586037276
12/20/01,-0.82393526
12/21/01,0.436854156
12/24/01,-0.021064291
12/26/01,0.412743809
12/27/01,0.705438073
12/28/01,0.33952768
12/31/01,-1.114687626
1/2/02,0.588644092
1/3/02,0.919243352
1/4/02,0.621240363
1/7/02,-0.649456088
1/8/02,-0.332935948
1/9/02,-0.475122084
1/10/02,0.123950424
1/11/02,-0.941950535
1/14/02,-0.62795961
1/15/02,0.683607479
1/16/02,-1.616394843
1/17/02,1.004373278
1/18/02,-0.991902017
1/22/02,-0.73345918
1/23/02,0.793328314
1/24/02,0.352407013
1/25/02,0.09952527
1/28/02,-0.017511287
1/29/02,-2.853908749
1/30/02,1.188488584
1/31/02,1.505388206
2/1/02,-0.707676508
2/4/02,-2.472762556
2/5/02,-0.400679915
2/6/02,-0.586202462
2/7/02,-0.288952189
2/8/02,1.486955067
2/11/02,1.438687601
2/12/02,-0.398673436
2/13/02,1.028170882
2/14/02,-0.173413793
2/15/02,-1.097455672
2/19/02,-1.884641109
2/20/02,1.358311202
2/21/02,-1.54895538
2/22/02,0.823003934
2/25/02,1.797503191
2/26/02,0.003831231
2/27/02,0.086753164
2/28/02,-0.281709101
3/1/02,2.264494517
3/4/02,1.951849327
3/5/02,-0.666973487
3/6/02,1.470649054
3/7/02,-0.446415656
3/8/02,0.585264231
3/11/02,0.340133755
3/12/02,-0.227597995
3/13/02,-0.959792494
3/14/02,-0.089433189
3/15/02,1.137955794
3/18/02,-0.050321235
3/19/02,0.406977557
3/20/02,-1.571176722
3/21/02,0.153427881
3/22/02,-0.423427094
3/25/02,-1.465216349
3/26/02,0.599552728
3/27/02,0.536369385
3/28/02,0.245768818
4/1/02,-0.073922125
4/2/02,-0.853144447
4/3/02,-0.981729484
4/4/02,0.085394011
4/5/02,-0.318700352
4/8/02,0.251749659
4/9/02,-0.660440207
4/10/02,1.137541405
4/11/02,-2.36446583
4/12/02,0.663671177
4/15/02,-0.761017674
4/16/02,2.342204275
4/17/02,-0.197813684
4/18/02,-0.140498148
4/19/02,0.062182178
4/22/02,-1.541045079
4/23/02,-0.620328773
4/24/02,-0.708886298
4/25/02,-0.151185988
4/26/02,-1.379582481
4/29/02,-1.005849853
4/30/02,1.077050539
5/1/02,0.895083541
5/2/02,-0.161829523
5/3/02,-1.023336934
5/6/02,-1.932986053
5/7/02,-0.300466306
5/8/02,3.764376049
5/9/02,-1.435305218
5/10/02,-1.678517995
5/13/02,1.868393512
5/14/02,2.117151889
5/15/02,-0.534395179
5/16/02,0.659460548
5/17/02,0.786161843
5/20/02,-1.329364213
5/21/02,-1.097332727
5/22/02,0.574670827
5/23/02,1.019397907
5/24/02,-1.208361292
5/28/02,-0.854250747
5/29/02,-0.627345734
5/30/02,-0.269423185
5/31/02,0.233075319
6/3/02,-2.477919995
6/4/02,0.001356062
6/5/02,0.92123281
6/6/02,-1.971971226
6/7/02,-0.156798288
6/10/02,0.313402605
6/11/02,-1.661907978
6/12/02,0.673636794
6/13/02,-1.046156754
6/14/02,-0.225398356
6/17/02,2.871766018
6/18/02,0.095865902
6/19/02,-1.648498557
6/20/02,-1.341864616
6/21/02,-1.703831659
6/24/02,0.362487672
6/25/02,-1.669625217
6/26/02,-0.215763868
6/27/02,1.759495761
6/28/02,-0.083152278
7/1/02,-2.138066864
7/2/02,-2.101930684
7/3/02,0.626600882
7/5/02,3.674186669
7/8/02,-1.192713534
7/9/02,-2.463913634
7/10/02,-3.391590179
7/11/02,0.75517883
7/12/02,-0.644828449
7/15/02,-0.375667629
7/16/02,-1.837884424
7/17/02,0.562153597
7/18/02,-2.699577597
7/19/02,-3.834148187
7/22/02,-3.292513266
7/23/02,-2.701890255
7/24/02,5.733738443
7/25/02,-0.561294814
7/26/02,1.688362173
7/29/02,5.418129194
7/30/02,0.431892583
7/31/02,0.990945221
8/1/02,-2.940586266
8/2/02,-2.307230108
8/5/02,-3.426646574
8/6/02,2.992243222
8/7/02,2.019488437
8/8/02,3.274322129
8/9/02,0.374184549
8/12/02,-0.529798391
8/13/02,-2.156146283
8/14/02,4.027468658
8/15/02,1.167260477
8/16/02,-0.147997544
8/19/02,2.364713116
8/20/02,-1.398465898
8/21/02,1.28268492
8/22/02,1.407734074
8/23/02,-2.265742973
8/26/02,0.753100539
8/27/02,-1.383830706
8/28/02,-1.796869207
8/29/02,0
8/30/02,-0.185120552
9/3/02,-4.152164341
9/4/02,1.787025781
9/5/02,-1.591479269
9/6/02,1.68506467
9/9/02,1.013441921
9/10/02,0.733603829
9/11/02,0.001544479
9/12/02,-2.455541446
9/13/02,0.328205964
9/16/02,0.148198766
9/17/02,-1.972524457
9/18/02,-0.456890125
9/19/02,-3.003144428
9/20/02,0.245334443
9/23/02,-1.38209366
9/24/02,-1.727854136
9/25/02,2.511520838
9/26/02,1.84040181
9/27/02,-3.224003589
9/30/02,-1.460669466
10/1/02,4.002435466
10/2/02,-2.337157284
10/3/02,-1.07930117
10/4/02,-2.242909044
10/7/02,-1.911828608
10/8/02,1.729554462
10/9/02,-2.718658597
10/10/02,3.507048706
10/11/02,3.905728706
10/14/02,0.732833315
10/15/02,4.733761892
10/16/02,-2.402560739
10/17/02,2.232069265
10/18/02,0.591031029
10/21/02,1.733395726
10/22/02,-1.062481939
10/23/02,0.672660202
10/24/02,-1.520749039
10/25/02,1.717229758
10/28/02,-0.827744167
10/29/02,-0.897570205
10/30/02,0.989050605
10/31/02,-0.53762751
11/1/02,1.716437393
11/4/02,0.820424973
11/5/02,0.779085025
11/6/02,0.935922124
11/7/02,-2.264326393
11/8/02,-0.868897631
11/11/02,-2.073584236
11/12/02,0.776095133
11/13/02,-0.013472673
11/14/02,2.475493928
11/15/02,0.624033857
11/18/02,-1.036670793
11/19/02,-0.402243677
11/20/02,1.949150583
11/21/02,2.152018975
11/22/02,-0.342875239
11/25/02,0.251656504
11/26/02,-2.077899214
11/27/02,2.806872635
11/29/02,-0.266470861
12/2/02,-0.189570709
12/3/02,-1.473058837
12/4/02,-0.311917803
12/5/02,-1.198287797
12/6/02,0.631063391
12/9/02,-2.21593896
12/10/02,1.398534459
12/11/02,0.077225442
12/12/02,-0.36653779
12/13/02,-1.342209915
12/16/02,2.356674049
12/17/02,-0.812207401
12/18/02,-1.306777049
12/19/02,-0.749784239
12/20/02,1.300134236
12/23/02,0.182345431
12/24/02,-0.546050104
12/26/02,-0.314403255
12/27/02,-1.561325012
12/30/02,0.459089303
12/31/02,0.060298152
1/2/03,3.329420717
1/3/03,-0.047575909
1/6/03,2.247122636
1/7/03,-0.649479836
1/8/03,-1.377003136
1/9/03,1.943377827
1/10/03,-0.001504912
1/13/03,-0.134560054
1/14/03,0.583364697
1/15/03,-1.427124116
1/16/03,-0.392508525
1/17/03,-1.400904327
1/21/03,-1.570769534
1/22/03,-1.032743353
1/23/03,1.022092802
1/24/03,-2.922144776
1/27/03,-1.616712645
1/28/03,1.30607185
1/29/03,0.695769324
1/30/03,-2.263956403
1/31/03,1.312460116
2/3/03,0.541471161
2/4/03,-1.408337811
2/5/03,-0.522423597
2/6/03,-0.616006305
2/7/03,-1.006995417
2/10/03,0.759576427
2/11/03,-0.80632847
2/12/03,-1.232747961
2/13/03,-0.146237297
2/14/03,2.144012827
2/18/03,1.958970023
2/19/03,-0.690857822
2/20/03,-0.945118772
2/21/03,1.32315375
2/24/03,-1.836602038
2/25/03,0.719471324
2/26/03,-1.272688306
2/27/03,1.187415355
2/28/03,0.465071802
3/3/03,-0.753071835
3/4/03,-1.535060167
3/5/03,0.989701191
3/6/03,-0.925565518
3/7/03,0.828532613
3/10/03,-2.580035479
3/11/03,-0.8348713
3/12/03,0.473893233
3/13/03,3.451082361
3/14/03,0.166170372
3/17/03,3.54632281
3/18/03,0.427509934
3/19/03,0.879426871
3/20/03,0.190724907
3/21/03,2.297799721
3/24/03,-3.522410048
3/25/03,1.215925395
3/26/03,-0.543890564
3/27/03,-0.150089419
3/28/03,-0.575669118
3/31/03,-1.773210414
4/1/03,1.214946742
4/2/03,2.630421072
4/3/03,-0.503609044
4/4/03,0.274864337
4/7/03,0.12559965
4/8/03,-0.151483958
4/9/03,-1.389093985
4/10/03,0.645041151
4/11/03,-0.36861922
4/14/03,1.950592638
4/15/03,0.63802224
4/16/03,-1.221216586
4/17/03,1.554070122
4/21/03,-0.176245081
4/22/03,2.170770823
4/23/03,0.841184272
4/24/03,-0.825108974
4/25/03,-1.383829039
4/28/03,1.796894878
4/29/03,0.334384811
4/30/03,-0.089934253
5/1/03,-0.051429276
5/2/03,1.505234168
5/5/03,-0.375763367
5/6/03,0.845660142
5/7/03,-0.494979281
5/8/03,-1.003076439
5/9/03,1.450935602
5/12/03,1.257160597
5/13/03,-0.283805123
5/14/03,-0.292701548
5/15/03,0.798810698
5/16/03,-0.239283185
5/19/03,-2.489506671
5/20/03,-0.113587537
5/21/03,0.411181894
5/22/03,0.915007793
5/23/03,0.145664605
5/27/03,1.956971495
5/28/03,0.197980218
5/29/03,-0.368300147
5/30/03,1.473555486
6/2/03,0.357829168
6/3/03,0.471832765
6/4/03,1.540664752
6/5/03,0.402129318
6/6/03,-0.234858942
6/9/03,-1.195985907
6/10/03,0.914759104
6/11/03,1.317536958
6/12/03,0.107503434
6/13/03,-0.990712872
6/16/03,2.241957536
6/17/03,0.09102118
6/18/03,-0.147696654
6/19/03,-1.522267778
6/20/03,0.10083326
6/23/03,-1.41017606
6/24/03,0.184605494
6/25/03,-0.82708629
6/26/03,1.114812444
6/27/03,-0.971369144
6/30/03,-0.176348722
7/1/03,0.819454633
7/2/03,1.166756202
7/3/03,-0.809678155
7/7/03,1.900459024
7/8/03,0.37438418
7/9/03,-0.548504977
7/10/03,-1.347805176
7/11/03,0.960193882
7/14/03,0.574517151
7/15/03,-0.342737784
7/16/03,-0.632590356
7/17/03,-1.233615514
7/18/03,1.18076927
7/21/03,-1.461169476
7/22/03,0.950678318
7/23/03,0.05243472
7/24/03,-0.708546934
7/25/03,1.741075799
7/28/03,-0.215812071
7/29/03,-0.711911805
7/30/03,-0.16756323
7/31/03,0.309104901
8/1/03,-1.024167482
8/4/03,0.272603967
8/5/03,-1.762542295
8/6/03,0.185206584
8/7/03,0.732329528
8/8/03,0.356418611
8/11/03,0.332553897
8/12/03,0.996476724
8/13/03,-0.600625343
8/14/03,0.65962719
8/15/03,0.032737194
8/18/03,0.920335102
8/19/03,0.262127199
8/20/03,-0.195394826
8/21/03,0.301252235
8/22/03,-1.017879023
8/25/03,0.065265974
8/26/03,0.305321943
8/27/03,0.022826269
8/28/03,0.61279154
8/29/03,0.522451245
9/2/03,1.388903462
9/3/03,0.44785986
9/4/03,0.169214034
9/5/03,-0.638840429
9/8/03,1.010631281
9/9/03,-0.820849123
9/10/03,-1.187935752
9/11/03,0.574523903
9/12/03,0.218196546
9/15/03,-0.372556508
9/16/03,1.429992957
9/17/03,-0.32118093
9/18/03,1.327114228
9/19/03,-0.313353766
9/22/03,-1.301218558
9/23/03,0.608009022
9/24/03,-1.909389577
9/25/03,-0.584724138
9/26/03,-0.621782952
9/29/03,0.97856548
9/30/03,-1.055254515
10/1/03,2.243615748
10/2/03,0.211596915
10/3/03,0.941738926
10/6/03,0.437074906
10/7/03,0.478425407
10/8/03,-0.490051638
10/9/03,0.479816383
10/10/03,-0.05695793
10/13/03,0.702450364
10/14/03,0.394840754
10/15/03,-0.239251774
10/16/03,0.318676577
10/17/03,-1.023054395
10/20/03,0.515485695
10/21/03,0.129040273
10/22/03,-1.489222002
10/23/03,0.332379856
10/24/03,-0.469649891
10/27/03,0.215887121
10/28/03,1.519237722
10/29/03,0.144531507
10/30/03,-0.08462546
10/31/03,0.361100899
11/3/03,0.790907226
11/4/03,-0.543255721
11/5/03,-0.117462641
11/6/03,0.601745839
11/7/03,-0.437082643
11/10/03,-0.571421761
11/11/03,-0.051830986
11/12/03,1.182827318
11/13/03,-0.012321909
11/14/03,-0.743533552
11/17/03,-0.638630198
11/18/03,-0.904563638
11/19/03,0.809261275
11/20/03,-0.839638851
11/21/03,0.162705277
11/24/03,1.62311486
11/25/03,0.182688548
11/26/03,0.449369585
11/28/03,-0.020751496
12/1/03,1.130302425
12/2/03,-0.32574261
12/3/03,-0.149900151
12/4/03,0.475488223
12/5/03,-0.766282854
12/8/03,0.73924349
12/9/03,-0.851844007
12/10/03,-0.088633802
12/11/03,1.160383622
12/12/03,0.273328515
12/15/03,-0.564313182
